role,permission,direct,effective_via_alias
"driver","platform:api-keys:manage","false","false"
"driver","platform:queues:read","false","false"
"driver","platform:queues:retry","false","false"
"driver","platform:queues:manage","false","false"
"driver","platform:support:override","false","false"
"driver","platform:audit:read","false","false"
"driver","platform:health:read","false","false"
"driver","platform:reports:read","false","false"
"driver","platform:onboarding:read","false","false"
"driver","platform:onboarding:manage","false","false"
"driver","platform:demo-requests:read","false","false"
"driver","platform:demo-requests:manage","false","false"
"driver","settings:read_public","true","true"
"driver","settings:read","false","false"
"driver","settings:manage","false","false"
"driver","settings:delegate","false","false"
"driver","settings:audit:read","false","false"
"driver","settings:identity:manage","false","false"
"driver","settings:academic:manage","false","false"
"driver","settings:attendance:manage","false","false"
"driver","settings:finance:manage","false","false"
"driver","settings:hr:manage","false","false"
"driver","settings:accounting:manage","false","false"
"driver","settings:communication:manage","false","false"
"driver","settings:security:manage","false","false"
"driver","reports:read","false","false"
"driver","reports:export","false","false"
"driver","staff:create","false","false"
"driver","staff:read","false","false"
"driver","staff:update","false","false"
"driver","students:create","false","false"
"driver","students:read","false","false"
"driver","students:update","false","false"
"driver","students:delete","false","false"
"driver","students:manage_lifecycle","false","false"
"driver","admission_policy:read","false","false"
"driver","admission_policy:manage","false","false"
"driver","students:qr:generate","false","false"
"driver","students:qr:read","false","false"
"driver","students:qr:rotate","false","false"
"driver","students:qr:revoke","false","false"
"driver","students:qr:resolve","false","false"
"driver","students:qr:resolve_all","false","false"
"driver","guardians:create","false","false"
"driver","guardians:read","false","false"
"driver","guardians:update","false","false"
"driver","guardians:verify","false","false"
"driver","student_documents:manage","false","false"
"driver","siblings:manage","false","false"
"driver","enrollments:create","false","false"
"driver","enrollments:read","false","false"
"driver","transport:read","true","true"
"driver","transport:manage","false","false"
"driver","transport:operate","true","true"
"driver","transport:routes:create","false","false"
"driver","transport:routes:read","false","true"
"driver","transport:routes:update","false","false"
"driver","transport:vehicles:create","false","false"
"driver","transport:vehicles:read","false","true"
"driver","transport:vehicles:update","false","false"
"driver","transport:assignments:create","false","false"
"driver","transport:assignments:read","false","true"
"driver","transport:assignments:update","false","false"
"driver","transport:trips:create","false","true"
"driver","transport:trips:read","false","true"
"driver","transport:trips:update","false","true"
"driver","transport:location:read","false","true"
"driver","transport:location:update","false","true"
"driver","transport:tracking:parent","false","true"
"driver","transport:reports:read","false","true"
"platform_super_admin","classes:create","false","false"
"platform_super_admin","classes:read","false","false"
"platform_super_admin","streams:create","false","false"
"platform_super_admin","streams:read","false","false"
"platform_super_admin","academic_years:create","false","false"
"platform_super_admin","academic_years:read","false","false"
"platform_super_admin","sections:create","false","false"
"platform_super_admin","sections:read","false","false"
"platform_super_admin","academics:manage","false","false"
"platform_super_admin","academics:read","false","false"
"platform_super_admin","academics:enter_marks","false","false"
"platform_super_admin","academics:manage_report_cards","false","false"
"platform_super_admin","academics:create","false","false"
"platform_super_admin","academics:update","false","false"
"platform_super_admin","academics:delete","false","false"
"platform_super_admin","exam-terms:read","false","false"
"platform_super_admin","exam-terms:manage","false","false"
"platform_super_admin","exam-terms:unlock","false","false"
"platform_super_admin","assessment-components:read","false","false"
"platform_super_admin","assessment-components:manage","false","false"
"platform_super_admin","marks:read","false","false"
"platform_super_admin","marks:manage","false","false"
"platform_super_admin","marks:review_lock","false","false"
"platform_super_admin","academics:cas:manage","false","false"
"platform_super_admin","cas-records:read","false","false"
"platform_super_admin","cas-records:manage","false","false"
"platform_super_admin","results:read","false","false"
"platform_super_admin","results:publish","false","false"
"platform_super_admin","results:unpublish","false","false"
"platform_super_admin","academics:report_cards:review","false","false"
"platform_super_admin","timetable:manage","false","false"
"platform_super_admin","timetable:read_published","false","false"
"platform_super_admin","timetable:read","false","false"
"platform_super_admin","timetable:create","false","false"
"platform_super_admin","timetable:update","false","false"
"platform_super_admin","timetable:delete","false","false"
"platform_super_admin","timetable:publish","false","false"
"platform_super_admin","timetable:substitute","false","false"
"platform_super_admin","homework:create","false","false"
"platform_super_admin","homework:read_published","false","false"
"platform_super_admin","homework:read","false","false"
"platform_super_admin","homework:review","false","false"
"platform_super_admin","homework:update","false","false"
"platform_super_admin","homework:delete","false","false"
"platform_super_admin","homework:notify","false","false"
"platform_super_admin","homework:submit","false","false"
"platform_super_admin","accounting:read","false","false"
"platform_super_admin","accounting:close","false","false"
"platform_super_admin","accounting:reverse","false","false"
"platform_super_admin","accounting:accounts:read","false","false"
"platform_super_admin","accounting:accounts:write","false","false"
"platform_super_admin","accounting:fiscal:manage","false","false"
"platform_super_admin","accounting:fiscal:reopen","false","false"
"platform_super_admin","accounting:journals:read","false","false"
"platform_super_admin","accounting:journals:create","false","false"
"platform_super_admin","accounting:journals:submit","false","false"
"platform_super_admin","accounting:journals:approve","false","false"
"platform_super_admin","accounting:journals:reject","false","false"
"platform_super_admin","accounting:journals:post","false","false"
"platform_super_admin","accounting:journals:cancel","false","false"
"platform_super_admin","accounting:journals:reverse","false","false"
"platform_super_admin","accounting:reports:read","false","false"
"platform_super_admin","accounting:audit:read","false","false"
"platform_super_admin","accounting:reports:trial-balance","false","false"
"platform_super_admin","accounting:reports:general-ledger","false","false"
"platform_super_admin","accounting:reports:cash-book","false","false"
"platform_super_admin","accounting:reports:income-statement","false","false"
"platform_super_admin","accounting:reports:balance-sheet","false","false"
"platform_super_admin","accounting:reports:tax-summary","false","false"
"platform_super_admin","accounting:settings:read","false","false"
"platform_super_admin","accounting:settings:update","false","false"
"platform_super_admin","accounting:exports:create","false","false"
"platform_super_admin","accounting:posting-batches:read","false","false"
"platform_super_admin","accounting:posting-batches:retry","false","false"
"platform_super_admin","accounting:payroll-handoff:read","false","false"
"platform_super_admin","accounting:payroll-handoff:post","false","false"
"platform_super_admin","accounting:expenses:read","false","false"
"platform_super_admin","accounting:expenses:write","false","false"
"platform_super_admin","accounting:vendors:read","false","false"
"platform_super_admin","accounting:vendors:write","false","false"
"platform_super_admin","accounting:payables:read","false","false"
"platform_super_admin","accounting:payables:write","false","false"
"platform_super_admin","accounting:reconciliation:read","false","false"
"platform_super_admin","accounting:reconciliation:manage","false","false"
"platform_super_admin","accounting:reconciliation:finalize","false","false"
"platform_super_admin","finance:principal:read","false","false"
"platform_super_admin","finance:approvals:read","false","false"
"platform_super_admin","finance:approvals:decide","false","false"
"platform_super_admin","accounting:budgets:read","false","false"
"platform_super_admin","accounting:budgets:write","false","false"
"platform_super_admin","accounting:reports:budget-vs-actual","false","false"
"platform_super_admin","accounting:reports:cash-flow-statement","false","false"
"platform_super_admin","activity_feed:create","false","false"
"platform_super_admin","activity_feed:read","false","false"
"platform_super_admin","activity_feed:moderate","false","false"
"platform_super_admin","advanced:approvals:read","false","false"
"platform_super_admin","advanced:approvals:manage","false","false"
"platform_super_admin","advanced:approvals:decide","false","false"
"platform_super_admin","advanced:automation:read","false","false"
"platform_super_admin","advanced:automation:manage","false","false"
"platform_super_admin","advanced:automation:execute","false","false"
"platform_super_admin","advanced:analytics:read","false","false"
"platform_super_admin","advanced:analytics:refresh","false","false"
"platform_super_admin","advanced:documents:read","false","false"
"platform_super_admin","advanced:documents:manage","false","false"
"platform_super_admin","advanced:exports:read","false","false"
"platform_super_admin","advanced:exports:create","false","false"
"platform_super_admin","attendance:mark","false","false"
"platform_super_admin","attendance:read","false","false"
"platform_super_admin","attendance:review_conflicts","false","false"
"platform_super_admin","attendance:manage_all","false","false"
"platform_super_admin","attendance:override_lock","false","false"
"platform_super_admin","attendance:staff:update","false","false"
"platform_super_admin","users:create","false","false"
"platform_super_admin","users:read","false","false"
"platform_super_admin","users:update_status","false","false"
"platform_super_admin","users:reset_password","false","false"
"platform_super_admin","roles:read","false","false"
"platform_super_admin","roles:create","false","false"
"platform_super_admin","roles:assign","false","false"
"platform_super_admin","roles:manage_permissions","false","false"
"platform_super_admin","canteen:menu:create","false","false"
"platform_super_admin","canteen:menu:read","false","false"
"platform_super_admin","canteen:menu:update","false","false"
"platform_super_admin","canteen:plans:create","false","false"
"platform_super_admin","canteen:plans:read","false","false"
"platform_super_admin","canteen:plans:update","false","false"
"platform_super_admin","canteen:enrollments:create","false","false"
"platform_super_admin","canteen:enrollments:read","false","false"
"platform_super_admin","canteen:enrollments:update","false","false"
"platform_super_admin","canteen:serving:create","false","false"
"platform_super_admin","canteen:serving:read","false","false"
"platform_super_admin","canteen:serving:update","false","false"
"platform_super_admin","canteen:wallets:create","false","false"
"platform_super_admin","canteen:wallets:read","false","false"
"platform_super_admin","canteen:wallets:update","false","false"
"platform_super_admin","canteen:pos:create","false","false"
"platform_super_admin","canteen:pos:read","false","false"
"platform_super_admin","canteen:pos:update","false","false"
"platform_super_admin","canteen:inventory:read","false","false"
"platform_super_admin","canteen:inventory:update","false","false"
"platform_super_admin","canteen:controls:create","false","false"
"platform_super_admin","canteen:controls:read","false","false"
"platform_super_admin","canteen:controls:update","false","false"
"platform_super_admin","canteen:reports:read","false","false"
"platform_super_admin","canteen:parent:read","false","false"
"platform_super_admin","notifications:view_own","false","false"
"platform_super_admin","notifications:manage_templates","false","false"
"platform_super_admin","notifications:manage_preferences","false","false"
"platform_super_admin","notifications:view_delivery_diagnostics","false","false"
"platform_super_admin","notifications:retry_deliveries","false","false"
"platform_super_admin","notices:create","false","false"
"platform_super_admin","notices:edit","false","false"
"platform_super_admin","notices:publish","false","false"
"platform_super_admin","notices:schedule","false","false"
"platform_super_admin","notices:cancel","false","false"
"platform_super_admin","notices:archive","false","false"
"platform_super_admin","notices:read","false","false"
"platform_super_admin","notices:approve","false","false"
"platform_super_admin","notices:send_emergency","false","false"
"platform_super_admin","notices:read_reports","false","false"
"platform_super_admin","events:create","false","false"
"platform_super_admin","events:read","false","false"
"platform_super_admin","communications:read_deliveries","false","false"
"platform_super_admin","communications:retry_deliveries","false","false"
"platform_super_admin","communications:manage_templates","false","false"
"platform_super_admin","communications:manage_consent","false","false"
"platform_super_admin","consents:manage","false","false"
"platform_super_admin","service_requests:create","false","false"
"platform_super_admin","service_requests:read","false","false"
"platform_super_admin","service_requests:manage","false","false"
"platform_super_admin","fees:manage","false","false"
"platform_super_admin","fees:bill","false","false"
"platform_super_admin","fees:discount","false","false"
"platform_super_admin","fees:adjust","false","false"
"platform_super_admin","payments:collect","false","false"
"platform_super_admin","payments:refund","false","false"
"platform_super_admin","payments:close","false","false"
"platform_super_admin","payments:reverse","false","false"
"platform_super_admin","receipts:read","false","false"
"platform_super_admin","receipts:manage","false","false"
"platform_super_admin","ledger:read","false","false"
"platform_super_admin","hr:manage","false","false"
"platform_super_admin","hr:read","false","false"
"platform_super_admin","hr:staff:read","false","false"
"platform_super_admin","hr:staff:create","false","false"
"platform_super_admin","hr:staff:update","false","false"
"platform_super_admin","hr:staff:lifecycle","false","false"
"platform_super_admin","hr:staff:terminate","false","false"
"platform_super_admin","hr:staff:archive","false","false"
"platform_super_admin","hr:attendance:read","false","false"
"platform_super_admin","hr:attendance:write","false","false"
"platform_super_admin","hr:attendance:correct","false","false"
"platform_super_admin","hr:leave:read","false","false"
"platform_super_admin","hr:leave:request","false","false"
"platform_super_admin","hr:leave:approve","false","false"
"platform_super_admin","hr:leave:adjust","false","false"
"platform_super_admin","learning:read","false","false"
"platform_super_admin","learning:manage","false","false"
"platform_super_admin","learning:create","false","false"
"platform_super_admin","learning:update","false","false"
"platform_super_admin","learning:delete","false","false"
"platform_super_admin","learning:launch","false","false"
"platform_super_admin","learning:attempt","false","false"
"platform_super_admin","learning:progress","false","false"
"platform_super_admin","library:read","false","false"
"platform_super_admin","library:manage","false","false"
"platform_super_admin","library:books:create","false","false"
"platform_super_admin","library:books:read","false","false"
"platform_super_admin","library:books:update","false","false"
"platform_super_admin","library:copies:create","false","false"
"platform_super_admin","library:copies:read","false","false"
"platform_super_admin","library:copies:update","false","false"
"platform_super_admin","library:issues:create","false","false"
"platform_super_admin","library:issues:read","false","false"
"platform_super_admin","library:issues:return","false","false"
"platform_super_admin","library:fines:create","false","false"
"platform_super_admin","library:fines:update","false","false"
"platform_super_admin","library:fines:post","false","false"
"platform_super_admin","library:reports:read","false","false"
"platform_super_admin","library:reports:export","false","false"
"platform_super_admin","messaging:create","false","false"
"platform_super_admin","messaging:read","false","false"
"platform_super_admin","messaging:manage","false","false"
"platform_super_admin","payroll:manage","false","false"
"platform_super_admin","payroll:read","false","false"
"platform_super_admin","payroll:salary:read","false","false"
"platform_super_admin","payroll:salary:write","false","false"
"platform_super_admin","payroll:run:create","false","false"
"platform_super_admin","payroll:run:read","false","false"
"platform_super_admin","payroll:run:review","false","false"
"platform_super_admin","payroll:run:approve","false","false"
"platform_super_admin","payroll:run:post","false","false"
"platform_super_admin","payroll:run:pay","false","false"
"platform_super_admin","payroll:run:reverse","false","false"
"platform_super_admin","payroll:payslip:read","false","false"
"platform_super_admin","payroll:payslip:generate","false","false"
"platform_super_admin","payroll:reports:read","false","false"
"platform_super_admin","payroll:exports:create","false","false"
"platform_super_admin","tenants:manage","true","true"
"platform_super_admin","tenants:read","false","false"
"platform_super_admin","platform:read","true","true"
"platform_super_admin","platform:manage","true","true"
"platform_super_admin","platform:dashboard:read","true","true"
"platform_super_admin","platform:tenants:read","true","true"
"platform_super_admin","platform:tenants:status","true","true"
"platform_super_admin","platform:plans:read","true","true"
"platform_super_admin","platform:plans:manage","true","true"
"platform_super_admin","platform:subscriptions:read","true","true"
"platform_super_admin","platform:subscriptions:manage","true","true"
"platform_super_admin","platform:usage:read","true","true"
"platform_super_admin","platform:billing:read","true","true"
"platform_super_admin","platform:billing:manage","true","true"
"platform_super_admin","platform:providers:read","true","true"
"platform_super_admin","platform:providers:manage","true","true"
"platform_super_admin","platform:api-keys:read","true","true"
"platform_super_admin","platform:api-keys:manage","true","true"
"platform_super_admin","platform:queues:read","true","true"
"platform_super_admin","platform:queues:retry","true","true"
"platform_super_admin","platform:queues:manage","true","true"
"platform_super_admin","platform:support:override","true","true"
"platform_super_admin","platform:audit:read","true","true"
"platform_super_admin","platform:health:read","true","true"
"platform_super_admin","platform:reports:read","true","true"
"platform_super_admin","platform:onboarding:read","true","true"
"platform_super_admin","platform:onboarding:manage","true","true"
"platform_super_admin","platform:demo-requests:read","true","true"
"platform_super_admin","platform:demo-requests:manage","true","true"
"platform_super_admin","settings:read_public","false","false"
"platform_super_admin","settings:read","false","false"
"platform_super_admin","settings:manage","false","false"
"platform_super_admin","settings:delegate","false","false"
"platform_super_admin","settings:audit:read","false","false"
"platform_super_admin","settings:identity:manage","false","false"
"platform_super_admin","settings:academic:manage","false","false"
"platform_super_admin","settings:attendance:manage","false","false"
"platform_super_admin","settings:finance:manage","false","false"
"platform_super_admin","settings:hr:manage","false","false"
"platform_super_admin","settings:accounting:manage","false","false"
"platform_super_admin","settings:communication:manage","false","false"
"platform_super_admin","settings:security:manage","false","false"
"platform_super_admin","reports:read","false","false"
"platform_super_admin","reports:export","false","false"
"platform_super_admin","staff:create","false","false"
"platform_super_admin","staff:read","false","false"
"platform_super_admin","staff:update","false","false"
"platform_super_admin","students:create","false","false"
"platform_super_admin","students:read","false","false"
"platform_super_admin","students:update","false","false"
"platform_super_admin","students:delete","false","false"
"platform_super_admin","students:manage_lifecycle","false","false"
"platform_super_admin","admission_policy:read","false","false"
"platform_super_admin","admission_policy:manage","false","false"
"platform_super_admin","students:qr:generate","false","false"
"platform_super_admin","students:qr:read","false","false"
"platform_super_admin","students:qr:rotate","false","false"
"platform_super_admin","students:qr:revoke","false","false"
"platform_super_admin","students:qr:resolve","false","false"
"platform_super_admin","students:qr:resolve_all","false","false"
"platform_super_admin","guardians:create","false","false"
"platform_super_admin","guardians:read","false","false"
"platform_super_admin","guardians:update","false","false"
"platform_super_admin","guardians:verify","false","false"
"platform_super_admin","student_documents:manage","false","false"
"platform_super_admin","siblings:manage","false","false"
"platform_super_admin","enrollments:create","false","false"
"platform_super_admin","enrollments:read","false","false"
"platform_super_admin","transport:read","false","false"
"platform_super_admin","transport:manage","false","false"
"platform_super_admin","transport:operate","false","false"
"platform_super_admin","transport:routes:create","false","false"
"platform_super_admin","transport:routes:read","false","false"
"platform_super_admin","transport:routes:update","false","false"
"platform_super_admin","transport:vehicles:create","false","false"
"platform_super_admin","transport:vehicles:read","false","false"
"platform_super_admin","transport:vehicles:update","false","false"
"platform_super_admin","transport:assignments:create","false","false"
"platform_super_admin","transport:assignments:read","false","false"
"platform_super_admin","transport:assignments:update","false","false"
"platform_super_admin","transport:trips:create","false","false"
"platform_super_admin","transport:trips:read","false","false"
"platform_super_admin","transport:trips:update","false","false"
"platform_super_admin","transport:location:read","false","false"
"platform_super_admin","transport:location:update","false","false"
"platform_super_admin","transport:tracking:parent","false","false"
"platform_super_admin","transport:reports:read","false","false"
"platform_support","classes:create","false","false"
"platform_support","classes:read","false","false"
"platform_support","streams:create","false","false"
"platform_support","streams:read","false","false"
"platform_support","academic_years:create","false","false"
"platform_support","academic_years:read","false","false"
"platform_support","sections:create","false","false"
"platform_support","sections:read","false","false"
"platform_support","academics:manage","false","false"
"platform_support","academics:read","false","false"
"platform_support","academics:enter_marks","false","false"
"platform_support","academics:manage_report_cards","false","false"
"platform_support","academics:create","false","false"
"platform_support","academics:update","false","false"
"platform_support","academics:delete","false","false"
"platform_support","exam-terms:read","false","false"
"platform_support","exam-terms:manage","false","false"
"platform_support","exam-terms:unlock","false","false"
"platform_support","assessment-components:read","false","false"
"platform_support","assessment-components:manage","false","false"
"platform_support","marks:read","false","false"
"platform_support","marks:manage","false","false"
"platform_support","marks:review_lock","false","false"
"platform_support","academics:cas:manage","false","false"
"platform_support","cas-records:read","false","false"
"platform_support","cas-records:manage","false","false"
"platform_support","results:read","false","false"
"platform_support","results:publish","false","false"
"platform_support","results:unpublish","false","false"
"platform_support","academics:report_cards:review","false","false"
"platform_support","timetable:manage","false","false"
"platform_support","timetable:read_published","false","false"
"platform_support","timetable:read","false","false"
"platform_support","timetable:create","false","false"
"platform_support","timetable:update","false","false"
"platform_support","timetable:delete","false","false"
"platform_support","timetable:publish","false","false"
"platform_support","timetable:substitute","false","false"
"platform_support","homework:create","false","false"
"platform_support","homework:read_published","false","false"
"platform_support","homework:read","false","false"
"platform_support","homework:review","false","false"
"platform_support","homework:update","false","false"
"platform_support","homework:delete","false","false"
"platform_support","homework:notify","false","false"
"platform_support","homework:submit","false","false"
"platform_support","accounting:read","false","false"
"platform_support","accounting:close","false","false"
"platform_support","accounting:reverse","false","false"
"platform_support","accounting:accounts:read","false","false"
"platform_support","accounting:accounts:write","false","false"
"platform_support","accounting:fiscal:manage","false","false"
"platform_support","accounting:fiscal:reopen","false","false"
"platform_support","accounting:journals:read","false","false"
"platform_support","accounting:journals:create","false","false"
"platform_support","accounting:journals:submit","false","false"
"platform_support","accounting:journals:approve","false","false"
"platform_support","accounting:journals:reject","false","false"
"platform_support","accounting:journals:post","false","false"
"platform_support","accounting:journals:cancel","false","false"
"platform_support","accounting:journals:reverse","false","false"
"platform_support","accounting:reports:read","false","false"
"platform_support","accounting:audit:read","false","false"
"platform_support","accounting:reports:trial-balance","false","false"
"platform_support","accounting:reports:general-ledger","false","false"
"platform_support","accounting:reports:cash-book","false","false"
"platform_support","accounting:reports:income-statement","false","false"
"platform_support","accounting:reports:balance-sheet","false","false"
"platform_support","accounting:reports:tax-summary","false","false"
"platform_support","accounting:settings:read","false","false"
"platform_support","accounting:settings:update","false","false"
"platform_support","accounting:exports:create","false","false"
"platform_support","accounting:posting-batches:read","false","false"
"platform_support","accounting:posting-batches:retry","false","false"
"platform_support","accounting:payroll-handoff:read","false","false"
"platform_support","accounting:payroll-handoff:post","false","false"
"platform_support","accounting:expenses:read","false","false"
"platform_support","accounting:expenses:write","false","false"
"platform_support","accounting:vendors:read","false","false"
"platform_support","accounting:vendors:write","false","false"
"platform_support","accounting:payables:read","false","false"
"platform_support","accounting:payables:write","false","false"
"platform_support","accounting:reconciliation:read","false","false"
"platform_support","accounting:reconciliation:manage","false","false"
"platform_support","accounting:reconciliation:finalize","false","false"
"platform_support","finance:principal:read","false","false"
"platform_support","finance:approvals:read","false","false"
"platform_support","finance:approvals:decide","false","false"
"platform_support","accounting:budgets:read","false","false"
"platform_support","accounting:budgets:write","false","false"
"platform_support","accounting:reports:budget-vs-actual","false","false"
"platform_support","accounting:reports:cash-flow-statement","false","false"
"platform_support","activity_feed:create","false","false"
"platform_support","activity_feed:read","false","false"
"platform_support","activity_feed:moderate","false","false"
"platform_support","advanced:approvals:read","false","false"
"platform_support","advanced:approvals:manage","false","false"
"platform_support","advanced:approvals:decide","false","false"
"platform_support","advanced:automation:read","false","false"
"platform_support","advanced:automation:manage","false","false"
"platform_support","advanced:automation:execute","false","false"
"platform_support","advanced:analytics:read","false","false"
"platform_support","advanced:analytics:refresh","false","false"
"platform_support","advanced:documents:read","false","false"
"platform_support","advanced:documents:manage","false","false"
"platform_support","advanced:exports:read","false","false"
"platform_support","advanced:exports:create","false","false"
"platform_support","attendance:mark","false","false"
"platform_support","attendance:read","false","false"
"platform_support","attendance:review_conflicts","false","false"
"platform_support","attendance:manage_all","false","false"
"platform_support","attendance:override_lock","false","false"
"platform_support","attendance:staff:update","false","false"
"platform_support","users:create","false","false"
"platform_support","users:read","false","false"
"platform_support","users:update_status","false","false"
"platform_support","users:reset_password","false","false"
"platform_support","roles:read","false","false"
"platform_support","roles:create","false","false"
"platform_support","roles:assign","false","false"
"platform_support","roles:manage_permissions","false","false"
"platform_support","canteen:menu:create","false","false"
"platform_support","canteen:menu:read","false","false"
"platform_support","canteen:menu:update","false","false"
"platform_support","canteen:plans:create","false","false"
"platform_support","canteen:plans:read","false","false"
"platform_support","canteen:plans:update","false","false"
"platform_support","canteen:enrollments:create","false","false"
"platform_support","canteen:enrollments:read","false","false"
"platform_support","canteen:enrollments:update","false","false"
"platform_support","canteen:serving:create","false","false"
"platform_support","canteen:serving:read","false","false"
"platform_support","canteen:serving:update","false","false"
"platform_support","canteen:wallets:create","false","false"
"platform_support","canteen:wallets:read","false","false"
"platform_support","canteen:wallets:update","false","false"
"platform_support","canteen:pos:create","false","false"
"platform_support","canteen:pos:read","false","false"
"platform_support","canteen:pos:update","false","false"
"platform_support","canteen:inventory:read","false","false"
"platform_support","canteen:inventory:update","false","false"
"platform_support","canteen:controls:create","false","false"
"platform_support","canteen:controls:read","false","false"
"platform_support","canteen:controls:update","false","false"
"platform_support","canteen:reports:read","false","false"
"platform_support","canteen:parent:read","false","false"
"platform_support","notifications:view_own","false","false"
"platform_support","notifications:manage_templates","false","false"
"platform_support","notifications:manage_preferences","false","false"
"platform_support","notifications:view_delivery_diagnostics","false","false"
"platform_support","notifications:retry_deliveries","false","false"
"platform_support","notices:create","false","false"
"platform_support","notices:edit","false","false"
"platform_support","notices:publish","false","false"
"platform_support","notices:schedule","false","false"
"platform_support","notices:cancel","false","false"
"platform_support","notices:archive","false","false"
"platform_support","notices:read","false","false"
"platform_support","notices:approve","false","false"
"platform_support","notices:send_emergency","false","false"
"platform_support","notices:read_reports","false","false"
"platform_support","events:create","false","false"
"platform_support","events:read","false","false"
"platform_support","communications:read_deliveries","false","false"
"platform_support","communications:retry_deliveries","false","false"
"platform_support","communications:manage_templates","false","false"
"platform_support","communications:manage_consent","false","false"
"platform_support","consents:manage","false","false"
"platform_support","service_requests:create","false","false"
"platform_support","service_requests:read","false","false"
"platform_support","service_requests:manage","false","false"
"platform_support","fees:manage","false","false"
"platform_support","fees:bill","false","false"
"platform_support","fees:discount","false","false"
"platform_support","fees:adjust","false","false"
"platform_support","payments:collect","false","false"
"platform_support","payments:refund","false","false"
"platform_support","payments:close","false","false"
"platform_support","payments:reverse","false","false"
"platform_support","receipts:read","false","false"
"platform_support","receipts:manage","false","false"
"platform_support","ledger:read","false","false"
"platform_support","hr:manage","false","false"
"platform_support","hr:read","false","false"
"platform_support","hr:staff:read","false","false"
"platform_support","hr:staff:create","false","false"
"platform_support","hr:staff:update","false","false"
"platform_support","hr:staff:lifecycle","false","false"
"platform_support","hr:staff:terminate","false","false"
"platform_support","hr:staff:archive","false","false"
"platform_support","hr:attendance:read","false","false"
"platform_support","hr:attendance:write","false","false"
"platform_support","hr:attendance:correct","false","false"
"platform_support","hr:leave:read","false","false"
"platform_support","hr:leave:request","false","false"
"platform_support","hr:leave:approve","false","false"
"platform_support","hr:leave:adjust","false","false"
"platform_support","learning:read","false","false"
"platform_support","learning:manage","false","false"
"platform_support","learning:create","false","false"
"platform_support","learning:update","false","false"
"platform_support","learning:delete","false","false"
"platform_support","learning:launch","false","false"
"platform_support","learning:attempt","false","false"
"platform_support","learning:progress","false","false"
"platform_support","library:read","false","false"
"platform_support","library:manage","false","false"
"platform_support","library:books:create","false","false"
"platform_support","library:books:read","false","false"
"platform_support","library:books:update","false","false"
"platform_support","library:copies:create","false","false"
"platform_support","library:copies:read","false","false"
"platform_support","library:copies:update","false","false"
"platform_support","library:issues:create","false","false"
"platform_support","library:issues:read","false","false"
"platform_support","library:issues:return","false","false"
"platform_support","library:fines:create","false","false"
"platform_support","library:fines:update","false","false"
"platform_support","library:fines:post","false","false"
"platform_support","library:reports:read","false","false"
"platform_support","library:reports:export","false","false"
"platform_support","messaging:create","false","false"
"platform_support","messaging:read","false","false"
"platform_support","messaging:manage","false","false"
"platform_support","payroll:manage","false","false"
"platform_support","payroll:read","false","false"
"platform_support","payroll:salary:read","false","false"
"platform_support","payroll:salary:write","false","false"
"platform_support","payroll:run:create","false","false"
"platform_support","payroll:run:read","false","false"
"platform_support","payroll:run:review","false","false"
"platform_support","payroll:run:approve","false","false"
"platform_support","payroll:run:post","false","false"
"platform_support","payroll:run:pay","false","false"
"platform_support","payroll:run:reverse","false","false"
"platform_support","payroll:payslip:read","false","false"
"platform_support","payroll:payslip:generate","false","false"
"platform_support","payroll:reports:read","false","false"
"platform_support","payroll:exports:create","false","false"
"platform_support","tenants:manage","false","false"
"platform_support","tenants:read","false","false"
"platform_support","platform:read","true","true"
"platform_support","platform:manage","false","false"
"platform_support","platform:dashboard:read","true","true"
"platform_support","platform:tenants:read","true","true"
"platform_support","platform:tenants:status","false","false"
"platform_support","platform:plans:read","false","false"
"platform_support","platform:plans:manage","false","false"
"platform_support","platform:subscriptions:read","false","false"
"platform_support","platform:subscriptions:manage","false","false"
"platform_support","platform:usage:read","true","true"
"platform_support","platform:billing:read","false","false"
"platform_support","platform:billing:manage","false","false"
"platform_support","platform:providers:read","false","false"
"platform_support","platform:providers:manage","false","false"
"platform_support","platform:api-keys:read","false","false"
"platform_support","platform:api-keys:manage","false","false"
"platform_support","platform:queues:read","true","true"
"platform_support","platform:queues:retry","false","false"
"platform_support","platform:queues:manage","false","false"
"platform_support","platform:support:override","false","false"
"platform_support","platform:audit:read","true","true"
"platform_support","platform:health:read","true","true"
"platform_support","platform:reports:read","true","true"
"platform_support","platform:onboarding:read","true","true"
"platform_support","platform:onboarding:manage","false","false"
"platform_support","platform:demo-requests:read","true","true"
"platform_support","platform:demo-requests:manage","false","false"
"platform_support","settings:read_public","false","false"
"platform_support","settings:read","false","false"
"platform_support","settings:manage","false","false"
"platform_support","settings:delegate","false","false"
"platform_support","settings:audit:read","false","false"
"platform_support","settings:identity:manage","false","false"
"platform_support","settings:academic:manage","false","false"
"platform_support","settings:attendance:manage","false","false"
"platform_support","settings:finance:manage","false","false"
"platform_support","settings:hr:manage","false","false"
"platform_support","settings:accounting:manage","false","false"
"platform_support","settings:communication:manage","false","false"
"platform_support","settings:security:manage","false","false"
"platform_support","reports:read","false","false"
"platform_support","reports:export","false","false"
"platform_support","staff:create","false","false"
"platform_support","staff:read","false","false"
"platform_support","staff:update","false","false"
"platform_support","students:create","false","false"
"platform_support","students:read","false","false"
"platform_support","students:update","false","false"
"platform_support","students:delete","false","false"
